community,month,monthlyav,year,Sani_Q,av_II_Q,FY,desc,actual,max_MGD,max_II_Q
Stoughton,Jul,2.2144444444444447,18-20,1.4,0.8144444444444447,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,4.756666666666667,3.356666666666667
Stoughton,Jun,2.732222222222222,18-20,1.4,1.3322222222222222,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,4.756666666666667,3.356666666666667
Stoughton,Mar,4.756666666666667,18-20,1.4,3.356666666666667,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,4.756666666666667,3.356666666666667
Stoughton,May,3.7133333333333334,18-20,1.4,2.3133333333333335,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,4.756666666666667,3.356666666666667
Stoughton,Nov,3.927777777777778,18-20,1.4,2.527777777777778,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,4.756666666666667,3.356666666666667
Stoughton,Oct,2.6122222222222224,18-20,1.4,1.2122222222222225,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,4.756666666666667,3.356666666666667
Stoughton,Sep,2.09,18-20,1.4,0.69,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,4.756666666666667,3.356666666666667
Wakefield,Apr,6.58,18-20,1.5,5.08,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,6.58,5.08
Wakefield,Aug,3.1400000000000006,18-20,1.5,1.6400000000000006,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,6.58,5.08
Wakefield,Dec,5.687777777777778,18-20,1.5,4.187777777777778,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,6.58,5.08
Wakefield,Feb,5.395555555555556,18-20,1.5,3.895555555555556,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,6.58,5.08
Wakefield,Jan,4.777777777777779,18-20,1.5,3.2777777777777786,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,6.58,5.08
Wakefield,Jul,3.248888888888889,18-20,1.5,1.7488888888888892,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,6.58,5.08
Wakefield,Jun,3.696666666666667,18-20,1.5,2.196666666666667,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,6.58,5.08
Wakefield,Mar,6.394444444444445,18-20,1.5,4.894444444444445,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,6.58,5.08
Wakefield,May,5.182222222222222,18-20,1.5,3.6822222222222223,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,6.58,5.08
Wakefield,Nov,5.823333333333334,18-20,1.5,4.323333333333334,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,6.58,5.08
Wakefield,Oct,3.308888888888889,18-20,1.5,1.8088888888888892,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,6.58,5.08
Wakefield,Sep,2.977777777777778,18-20,1.5,1.4777777777777779,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,6.58,5.08
Walpole,Apr,2.891111111111111,18-20,1.2,1.691111111111111,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.891111111111111,1.691111111111111
Walpole,Aug,1.9855555555555555,18-20,1.2,0.7855555555555556,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.891111111111111,1.691111111111111
Walpole,Dec,2.5522222222222224,18-20,1.2,1.3522222222222224,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.891111111111111,1.691111111111111
Walpole,Feb,2.4922222222222223,18-20,1.2,1.2922222222222224,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.891111111111111,1.691111111111111
Walpole,Jan,2.523333333333333,18-20,1.2,1.323333333333333,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.891111111111111,1.691111111111111
Walpole,Jul,1.6844444444444444,18-20,1.2,0.48444444444444446,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.891111111111111,1.691111111111111
Walpole,Jun,1.8788888888888888,18-20,1.2,0.6788888888888889,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.891111111111111,1.691111111111111
Walpole,Mar,2.89,18-20,1.2,1.6900000000000002,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.891111111111111,1.691111111111111
Walpole,May,2.5011111111111113,18-20,1.2,1.3011111111111113,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.891111111111111,1.691111111111111
Walpole,Nov,2.683333333333333,18-20,1.2,1.4833333333333332,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.891111111111111,1.691111111111111
Walpole,Oct,1.9566666666666666,18-20,1.2,0.7566666666666666,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.891111111111111,1.691111111111111
Walpole,Sep,1.7533333333333334,18-20,1.2,0.5533333333333335,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.891111111111111,1.691111111111111
Waltham,Apr,12.38,18-20,5.6,6.780000000000001,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.38,6.780000000000001
Waltham,Aug,7.384444444444444,18-20,5.6,1.7844444444444445,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.38,6.780000000000001
Waltham,Dec,10.602222222222222,18-20,5.6,5.002222222222223,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.38,6.780000000000001
Waltham,Feb,10.503333333333334,18-20,5.6,4.903333333333334,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.38,6.780000000000001
Waltham,Jan,9.94888888888889,18-20,5.6,4.34888888888889,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.38,6.780000000000001
Waltham,Jul,7.746666666666667,18-20,5.6,2.1466666666666674,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.38,6.780000000000001
Waltham,Jun,8.2844444444444445,18-20,5.6,2.684444444444445,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.38,6.780000000000001
Waltham,Mar,11.945555555555556,18-20,5.6,6.345555555555556,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.38,6.780000000000001
Waltham,May,10.24,18-20,5.6,4.640000000000001,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.38,6.780000000000001
Waltham,Nov,10.704444444444444,18-20,5.6,5.104444444444445,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.38,6.780000000000001
Waltham,Oct,7.934444444444445,18-20,5.6,2.334444444444445,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.38,6.780000000000001
Waltham,Sep,7.612222222222223,18-20,5.6,2.0122222222222232,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.38,6.780000000000001
Watertown,Apr,4.82,18-20,2.2,2.62,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,4.82,2.62
Watertown,Aug,2.7600000000000002,18-20,2.2,0.56,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,4.82,2.62
Watertown,Dec,4.2877777777777775,18-20,2.2,2.0877777777777773,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,4.82,2.62
Watertown,Feb,4.193333333333333,18-20,2.2,1.9933333333333332,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,4.82,2.62
Watertown,Jan,3.9622222222222225,18-20,2.2,1.7622222222222224,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,4.82,2.62
Watertown,Jul,2.761111111111111,18-20,2.2,0.5611111111111109,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,4.82,2.62
Watertown,Jun,2.988888888888889,18-20,2.2,0.7888888888888888,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,4.82,2.62
Watertown,Mar,4.7877777777777775,18-20,2.2,2.5877777777777773,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,4.82,2.62
Watertown,May,3.8233333333333333,18-20,2.2,1.623333333333333,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,4.82,2.62
Watertown,Nov,4.506666666666667,18-20,2.2,2.3066666666666666,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,4.82,2.62
Watertown,Oct,2.9455555555555555,18-20,2.2,0.7455555555555553,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,4.82,2.62
Watertown,Sep,2.7255555555555557,18-20,2.2,0.5255555555555556,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,4.82,2.62
Wellesley,Apr,5.203333333333333,18-20,1.7,3.503333333333333,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,5.203333333333333,3.503333333333333
Wellesley,Aug,2.492222222222222,18-20,1.7,0.7922222222222219,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,5.203333333333333,3.503333333333333
Wellesley,Dec,4.412222222222222,18-20,1.7,2.7122222222222216,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,5.203333333333333,3.503333333333333
Wellesley,Feb,3.9933333333333336,18-20,1.7,2.293333333333334,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,5.203333333333333,3.503333333333333
Wellesley,Jan,3.812222222222222,18-20,1.7,2.112222222222222,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,5.203333333333333,3.503333333333333
Wellesley,Jul,2.4722222222222223,18-20,1.7,0.7722222222222224,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,5.203333333333333,3.503333333333333
Wellesley,Jun,2.7822222222222224,18-20,1.7,1.0822222222222224,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,5.203333333333333,3.503333333333333
Wellesley,Mar,4.818888888888889,18-20,1.7,3.118888888888889,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,5.203333333333333,3.503333333333333
Wellesley,May,3.9033333333333333,18-20,1.7,2.203333333333333,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,5.203333333333333,3.503333333333333
Wellesley,Nov,4.48,18-20,1.7,2.7800000000000002,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,5.203333333333333,3.503333333333333
Wellesley,Oct,2.8233333333333333,18-20,1.7,1.1233333333333333,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,5.203333333333333,3.503333333333333
Wellesley,Sep,2.4944444444444445,18-20,1.7,0.7944444444444445,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,5.203333333333333,3.503333333333333
Westwood,Apr,2.5033333333333334,18-20,0.9,1.6033333333333335,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.511111111111111,1.6111111111111112
Westwood,Aug,1.2944444444444443,18-20,0.9,0.39444444444444426,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.511111111111111,1.6111111111111112
Westwood,Dec,2.171111111111111,18-20,0.9,1.2711111111111113,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.511111111111111,1.6111111111111112
Westwood,Feb,2.25,18-20,0.9,1.35,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.511111111111111,1.6111111111111112
Westwood,Jan,2.1622222222222223,18-20,0.9,1.2622222222222224,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.511111111111111,1.6111111111111112
Westwood,Jul,1.2966666666666666,18-20,0.9,0.3966666666666666,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.511111111111111,1.6111111111111112
Westwood,Jun,1.5566666666666666,18-20,0.9,0.6566666666666666,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.511111111111111,1.6111111111111112
Westwood,Mar,2.511111111111111,18-20,0.9,1.6111111111111112,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.511111111111111,1.6111111111111112
Westwood,May,1.9866666666666666,18-20,0.9,1.0866666666666664,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.511111111111111,1.6111111111111112
Westwood,Nov,2.3166666666666664,18-20,0.9,1.4166666666666665,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.511111111111111,1.6111111111111112
Westwood,Oct,1.4822222222222223,18-20,0.9,0.5822222222222223,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.511111111111111,1.6111111111111112
Westwood,Sep,1.301111111111111,18-20,0.9,0.4011111111111111,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.511111111111111,1.6111111111111112
Weymouth,Apr,11.97,18-20,3.7,8.27,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.806666666666667,9.106666666666666
Weymouth,Aug,5.739999999999999,18-20,3.7,2.039999999999999,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.806666666666667,9.106666666666666
Weymouth,Dec,11.481111111111112,18-20,3.7,7.7811111111111115,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.806666666666667,9.106666666666666
Weymouth,Feb,10.897777777777778,18-20,3.7,7.197777777777778,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.806666666666667,9.106666666666666
Weymouth,Jan,11.29,18-20,3.7,7.589999999999999,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.806666666666667,9.106666666666666
Weymouth,Jul,6.665555555555556,18-20,3.7,2.9655555555555555,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.806666666666667,9.106666666666666
Weymouth,Jun,7.481111111111111,18-20,3.7,3.7811111111111106,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.806666666666667,9.106666666666666
Weymouth,Mar,12.806666666666667,18-20,3.7,9.106666666666666,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.806666666666667,9.106666666666666
Weymouth,May,9.616666666666667,18-20,3.7,5.916666666666667,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.806666666666667,9.106666666666666
Weymouth,Nov,11.854444444444445,18-20,3.7,8.154444444444444,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.806666666666667,9.106666666666666
Weymouth,Oct,7.636666666666667,18-20,3.7,3.9366666666666665,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.806666666666667,9.106666666666666
Weymouth,Sep,6.1322222222222225,18-20,3.7,2.4322222222222223,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,12.806666666666667,9.106666666666666
Wilmington,Apr,1.8599999999999999,18-20,0.8,1.0599999999999998,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,1.8599999999999999,1.0599999999999998
Wilmington,Aug,1.4022222222222223,18-20,0.8,0.6022222222222222,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,1.8599999999999999,1.0599999999999998
Wilmington,Dec,1.5988888888888888,18-20,0.8,0.7988888888888888,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,1.8599999999999999,1.0599999999999998
Wilmington,Feb,1.5622222222222222,18-20,0.8,0.7622222222222221,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,1.8599999999999999,1.0599999999999998
Wilmington,Jan,1.478888888888889,18-20,0.8,0.6788888888888889,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,1.8599999999999999,1.0599999999999998
Wilmington,Jul,1.3544444444444443,18-20,0.8,0.5544444444444443,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,1.8599999999999999,1.0599999999999998
Wilmington,Jun,1.4777777777777779,18-20,0.8,0.6777777777777778,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,1.8599999999999999,1.0599999999999998
Wilmington,Mar,1.7066666666666666,18-20,0.8,0.9066666666666665,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,1.8599999999999999,1.0599999999999998
Wilmington,May,1.5911111111111111,18-20,0.8,0.7911111111111111,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,1.8599999999999999,1.0599999999999998
Wilmington,Nov,1.6933333333333334,18-20,0.8,0.8933333333333333,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,1.8599999999999999,1.0599999999999998
Wilmington,Oct,1.451111111111111,18-20,0.8,0.651111111111111,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,1.8599999999999999,1.0599999999999998
Wilmington,Sep,1.4255555555555555,18-20,0.8,0.6255555555555554,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,1.8599999999999999,1.0599999999999998
Winchester,Apr,3.7044444444444444,18-20,1.1,2.6044444444444443,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,3.7044444444444444,2.6044444444444443
Winchester,Aug,1.5611111111111111,18-20,1.1,0.461111111111111,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,3.7044444444444444,2.6044444444444443
Winchester,Dec,3.013333333333333,18-20,1.1,1.913333333333333,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,3.7044444444444444,2.6044444444444443
Winchester,Feb,3.0500000000000003,18-20,1.1,1.9500000000000002,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,3.7044444444444444,2.6044444444444443
Winchester,Jan,2.6933333333333334,18-20,1.1,1.5933333333333333,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,3.7044444444444444,2.6044444444444443
Winchester,Jul,1.751111111111111,18-20,1.1,0.651111111111111,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,3.7044444444444444,2.6044444444444443
Winchester,Jun,2.031111111111111,18-20,1.1,0.931111111111111,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,3.7044444444444444,2.6044444444444443
Winchester,Mar,3.5233333333333334,18-20,1.1,2.4233333333333333,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,3.7044444444444444,2.6044444444444443
Winchester,May,2.852222222222222,18-20,1.1,1.7522222222222221,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,3.7044444444444444,2.6044444444444443
Winchester,Nov,3.1133333333333333,18-20,1.1,2.013333333333333,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,3.7044444444444444,2.6044444444444443
Winchester,Oct,1.7333333333333334,18-20,1.1,0.6333333333333333,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,3.7044444444444444,2.6044444444444443
Winchester,Sep,1.5933333333333333,18-20,1.1,0.4933333333333332,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,3.7044444444444444,2.6044444444444443
Winthrop,Apr,2.5255555555555556,18-20,1.1,1.4255555555555555,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.91,1.81
Winthrop,Aug,2.0211111111111113,18-20,1.1,0.9211111111111112,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.91,1.81
Winthrop,Dec,2.5144444444444445,18-20,1.1,1.4144444444444444,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.91,1.81
Winthrop,Feb,2.33,18-20,1.1,1.23,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.91,1.81
Winthrop,Jan,2.371111111111111,18-20,1.1,1.2711111111111109,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.91,1.81
Winthrop,Jul,2.1933333333333334,18-20,1.1,1.0933333333333333,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.91,1.81
Winthrop,Jun,2.147777777777778,18-20,1.1,1.0477777777777777,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.91,1.81
Winthrop,Mar,2.634444444444444,18-20,1.1,1.534444444444444,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.91,1.81
Winthrop,May,2.3055555555555554,18-20,1.1,1.2055555555555553,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.91,1.81
Winthrop,Nov,2.91,18-20,1.1,1.81,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.91,1.81
Winthrop,Oct,2.2955555555555556,18-20,1.1,1.1955555555555555,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.91,1.81
Winthrop,Sep,1.9833333333333334,18-20,1.1,0.8833333333333333,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,2.91,1.81
Woburn,Apr,8.276666666666667,18-20,3.7,4.576666666666667,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,8.276666666666667,4.576666666666667
Woburn,Aug,5.427777777777778,18-20,3.7,1.7277777777777779,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,8.276666666666667,4.576666666666667
Woburn,Dec,6.9655555555555555,18-20,3.7,3.2655555555555553,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,8.276666666666667,4.576666666666667
Woburn,Feb,7.238888888888889,18-20,3.7,3.5388888888888888,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,8.276666666666667,4.576666666666667
Woburn,Jan,6.731111111111111,18-20,3.7,3.0311111111111106,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,8.276666666666667,4.576666666666667
Woburn,Jul,6.166666666666666,18-20,3.7,2.466666666666666,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,8.276666666666667,4.576666666666667
Woburn,Jun,6.525555555555556,18-20,3.7,2.825555555555556,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,8.276666666666667,4.576666666666667
Woburn,Mar,7.73,18-20,3.7,4.03,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,8.276666666666667,4.576666666666667
Woburn,May,7.993333333333334,18-20,3.7,4.293333333333334,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,8.276666666666667,4.576666666666667
Woburn,Nov,6.535555555555556,18-20,3.7,2.8355555555555556,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,8.276666666666667,4.576666666666667
Woburn,Oct,5.435555555555555,18-20,3.7,1.735555555555555,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,8.276666666666667,4.576666666666667
Woburn,Sep,5.097777777777777,18-20,3.7,1.397777777777777,FY22,Baseline FY22 w/ 3yr av for CY20,FALSE,8.276666666666667,4.576666666666667
Arlington,Apr,6.9799999999999995,18-20,2.5,4.4799999999999995,FY22,Option2 FY22 w/ dbl 2019,FALSE,6.9799999999999995,4.4799999999999995
Arlington,Aug,3.274166666666667,18-20,2.5,0.7741666666666669,FY22,Option2 FY22 w/ dbl 2019,FALSE,6.9799999999999995,4.4799999999999995
Arlington,Dec,6.578333333333333,18-20,2.5,4.078333333333333,FY22,Option2 FY22 w/ dbl 2019,FALSE,6.9799999999999995,4.4799999999999995
Arlington,Feb,5.881666666666667,18-20,2.5,3.381666666666667,FY22,Option2 FY22 w/ dbl 2019,FALSE,6.9799999999999995,4.4799999999999995
Arlington,Jan,5.36,18-20,2.5,2.8600000000000003,FY22,Option2 FY22 w/ dbl 2019,FALSE,6.9799999999999995,4.4799999999999995
Arlington,Jul,3.5475,18-20,2.5,1.0474999999999999,FY22,Option2 FY22 w/ dbl 2019,FALSE,6.9799999999999995,4.4799999999999995
Arlington,Jun,3.970833333333333,18-20,2.5,1.4708333333333332,FY22,Option2 FY22 w/ dbl 2019,FALSE,6.9799999999999995,4.4799999999999995
Arlington,Mar,6.793333333333334,18-20,2.5,4.293333333333334,FY22,Option2 FY22 w/ dbl 2019,FALSE,6.9799999999999995,4.4799999999999995
Arlington,May,5.445833333333333,18-20,2.5,2.945833333333333,FY22,Option2 FY22 w/ dbl 2019,FALSE,6.9799999999999995,4.4799999999999995
Arlington,Nov,6.504166666666666,18-20,2.5,4.004166666666666,FY22,Option2 FY22 w/ dbl 2019,FALSE,6.9799999999999995,4.4799999999999995
Arlington,Oct,3.9525,18-20,2.5,1.4525000000000001,FY22,Option2 FY22 w/ dbl 2019,FALSE,6.9799999999999995,4.4799999999999995
Arlington,Sep,3.3616666666666672,18-20,2.5,0.8616666666666672,FY22,Option2 FY22 w/ dbl 2019,FALSE,6.9799999999999995,4.4799999999999995
Ashland,Apr,1.61,18-20,0.8,0.81,FY22,Option2 FY22 w/ dbl 2019,FALSE,1.61,0.81
Ashland,Aug,1.0533333333333335,18-20,0.8,0.2533333333333334,FY22,Option2 FY22 w/ dbl 2019,FALSE,1.61,0.81
Ashland,Dec,1.4341666666666666,18-20,0.8,0.6341666666666665,FY22,Option2 FY22 w/ dbl 2019,FALSE,1.61,0.81
Ashland,Feb,1.4925,18-20,0.8,0.6924999999999999,FY22,Option2 FY22 w/ dbl 2019,FALSE,1.61,0.81
Ashland,Jan,1.4625,18-20,0.8,0.6624999999999999,FY22,Option2 FY22 w/ dbl 2019,FALSE,1.61,0.81
Ashland,Jul,1.0541666666666667,18-20,0.8,0.25416666666666665,FY22,Option2 FY22 w/ dbl 2019,FALSE,1.61,0.81
Ashland,Jun,1.1308333333333334,18-20,0.8,0.3308333333333333,FY22,Option2 FY22 w/ dbl 2019,FALSE,1.61,0.81
Ashland,Mar,1.5758333333333334,18-20,0.8,0.7758333333333334,FY22,Option2 FY22 w/ dbl 2019,FALSE,1.61,0.81
Ashland,May,1.3708333333333333,18-20,0.8,0.5708333333333333,FY22,Option2 FY22 w/ dbl 2019,FALSE,1.61,0.81
Ashland,Nov,1.45,18-20,0.8,0.6499999999999999,FY22,Option2 FY22 w/ dbl 2019,FALSE,1.61,0.81
